conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,aspek
1767379903144730865,Tue Mar 12 02:39:39 +0000 2024,916,Daulat rakyat dibeli oleh partai politik sementara partai politik dimodali okeh para pemilik modal. Tokoh-tokoh kita hanya akan menjadi BURUH POLITIK Mereka tidak bekerja untuk rakyat mereka menjadi KACUNG KAPITALIS. https://t.co/bTkPGiqBcC,1767379903144730865,https://pbs.twimg.com/ext_tw_video_thumb/1767379772458622976/pu/img/HyZoglm4wzwuoMWo.jpg,,in,,18,40,498,https://x.com/undefined/status/1767379903144730865,1334070788060631040,,/content/tweets-data/-akseptabilitas
1716781972423594038,Tue Oct 24 11:41:33 +0000 2023,296,Kenapa pemimpin2 muda ini tidak popular? Krn mereka bukan Anak Presiden. Krn mereka bukan Walikota Solo... Yg hampir tidak tersorot scr massive. CSR perusahaan besar bantuan pemerintah program2 menteri... jauh dr itu. Tapi mereka smua berkomitmen melayani masy. Salut https://t.co/bOUfE698Ak,1716781972423594038,https://pbs.twimg.com/ext_tw_video_thumb/1716781342753755136/pu/img/QJwxtaPFB7tDV9zT.jpg,,in,,7,19,101,https://x.com/undefined/status/1716781972423594038,2669430458,,/content/tweets-data/-akseptabilitas
1722470779395485773,Thu Nov 09 04:26:50 +0000 2023,714,Gibran Rakabuming Seperti Malin Kundang Sama Ibu Megawati Tindakan Gibran Rakabuming seperti malin kundang sebagai anak durhaka yang lupa sama jasa-jasa Ibu Megawati Sukarnoputri yang sudah membesarkannya menjadi Walikota Solo dan juga menjadi pengkhianat kepada Partai Demokrasi https://t.co/m5JBkxjrwK,1722470779395485773,https://pbs.twimg.com/media/F-dyCoAbUAAuaHR.jpg,,in,,27,217,116,https://x.com/undefined/status/1722470779395485773,821859629034409985,,/content/tweets-data/-akseptabilitas
1750944358181052418,Fri Jan 26 18:10:40 +0000 2024,2489,️ Jokowi Banyak Berbohong Indikasi Problem Kejiwaan Faizal Assegaf (kritikus) Awalnya asyik masuk gorong-gorong Jokowi dipuja dan diklaim merakyat. Tapi drama politik itu terbongkar. Lakon pencitraan sesaat. Di balik semua akrobat muncul agenda jahat: Nepotisme. Jokowi https://t.co/MITVC6jpzj,1750944358181052418,https://pbs.twimg.com/media/GEyacbwacAAXfrK.jpg,,in,,37,181,922,https://x.com/undefined/status/1750944358181052418,2259000780,,/content/tweets-data/-akseptabilitas
1762039285447115210,Mon Feb 26 08:57:57 +0000 2024,822,Dulu kala ada seorang petani yg datang ke sebuah lahan yg luas. Lahan itu kosong tak terurus dipenuhi rumput ilalang serta belukar. Banyak orang membuang sampah disitu. Petani itu hendak menggarap lahan tsb. Dengan segala kemampuan dan tenaganya ia berniat menggarap lahan https://t.co/njCi50339p,1762039285447115210,https://pbs.twimg.com/media/GHQFZC2akAAXP-1.jpg,,in,,12,180,269,https://x.com/undefined/status/1762039285447115210,76428045,,/content/tweets-data/-akseptabilitas
1716793173996138971,Tue Oct 24 12:26:03 +0000 2023,604,Profesor Ikrar Nusa Bhakti Sangat Kecewa Dan Sedih Sebagai Pendukung Jokowi Mengapa Seorang Presiden Yg Di Agung²kan Oleh Rakyat Dan Juga Di Puja Oleh Pendukungnya Di Anggap Sosok Presiden Yang Ideal Akhirnya Terperosok Kedalam Politik Dinasti. https://t.co/ZqB3prydx6,1716793173996138971,https://pbs.twimg.com/ext_tw_video_thumb/1716792795468636160/pu/img/4GgO7w4biMDmg-3r.jpg,,in,,19,51,200,https://x.com/undefined/status/1716793173996138971,2385926900,,/content/tweets-data/-akseptabilitas
1722498091537031609,Thu Nov 09 06:15:22 +0000 2023,309,Nama Besarnya kini perlahan org Lupakan.. Nama Keluarga yg sering rakyat sanjung. Kini berubah jdi Rasa Muak.. Smw krn sikap mrk yg Abu² &amp; Menabrak Konstitusi Jika dlu dia jd Walikota yg di Idolakan kini dia tlh berubah mnjdi cawapres Boneka..!! https://t.co/bL7SvbfpCQ,1722498091537031609,https://pbs.twimg.com/media/F-eK4seagAAqVSt.jpg,,in,,8,70,83,https://x.com/undefined/status/1722498091537031609,228628424,,/content/tweets-data/-akseptabilitas
1735955912228249805,Sat Dec 16 09:31:56 +0000 2023,396,Ndasmu Etik; Ketika Prabowo Hina dan Tertawakan Etika Dalam Berpolitik Perilaku marah-marah Prabowo di panggung debat ternyata tidak dijadikan evaluasi dan intropeksi. Kemarahan itu justru dia tularkan kepada kader-kadernya untuk membakar kebencian. Ya dalam rapat internal https://t.co/mTfQux7F03,1735955912228249805,https://pbs.twimg.com/media/GBdasxyaIAAAutc.jpg,,in,,7,36,109,https://x.com/undefined/status/1735955912228249805,494972033,,/content/tweets-data/-akseptabilitas
1754307018591019222,Mon Feb 05 00:52:41 +0000 2024,1116,Yang aku gak mau dari capres-cawapres semuanya diborong Prabowo-Gibran; dari mulai anti-sains cenderung violent regresi di demokrasi mikirnya agak lamban jadi solusinya juga jelek politik dinasti gak ada niatan juga utk jadi lebih baik selama masa kampanye. https://t.co/WmRKs34brM,1754307020491043322,https://pbs.twimg.com/media/GFiLdNmXEAAgISP.jpg,tikaalmira,in,,11,3,183,https://x.com/undefined/status/1754307020491043322,75527601,,/content/tweets-data/-akseptabilitas
1787666628467114404,Tue May 07 02:11:52 +0000 2024,345,Karena tdk ada ketegasan intoleransi terus terjadi kedzaliman terus terjadi pd saudara sebangsa kita non muslim. Karena tdk ada ketegasan akhirnya rakyat kecil pun harus turun ke jalan minta ke adilan. @jokowi @ListyoSigitP @YaqutCQoumas @DivHumas_Polri Intinya semua ini ga https://t.co/jHyZTqUkso,1787666628467114404,https://pbs.twimg.com/ext_tw_video_thumb/1787666403396648960/pu/img/eBQYgcfK0El8NFE8.jpg,,in,,2,18,97,https://x.com/undefined/status/1787666628467114404,154435354,,/content/tweets-data/-akseptabilitas
1759460669483815057,Mon Feb 19 06:11:27 +0000 2024,674,𝗣𝗥𝗘𝗦𝗜𝗗𝗘𝗡 𝗗𝗜𝗔𝗕𝗢𝗟𝗢𝗦 𝗥𝗘𝗣𝗨𝗕𝗟𝗜𝗞 𝗕𝗔𝗡𝗦𝗢𝗦 | - 𝑻𝒆𝒓𝒖𝒔𝒍𝒂𝒉 𝒃𝒐𝒅𝒐𝒉 𝒋𝒂𝒏𝒈𝒂𝒏 𝒑𝒊𝒏𝒕𝒂𝒓 - ________________________________ Seekor binatang politik yang sedang berkuasa berkata : 𝑺𝒂𝒚𝒂 𝒉𝒂𝒏𝒚𝒂 𝒊𝒏𝒈𝒊𝒏 𝒎𝒆𝒏𝒋𝒂𝒅𝒊 https://t.co/SIRunOyYRj,1759460669483815057,https://pbs.twimg.com/ext_tw_video_thumb/1759460371252088832/pu/img/oioHZr2OSR2Vvg8W.jpg,,in,,6,42,250,https://x.com/undefined/status/1759460669483815057,1159689173340585984,,/content/tweets-data/-akseptabilitas
1790941245436727377,Thu May 16 03:04:01 +0000 2024,417,Resiko menjadi tokoh yang populer memang begitu kalau ngga di fitnah ya di caci maki di tuding sana-sini dicap penghianat pembohong penipu you name it lah. Tapi semua tuduhan itu menjadi tidak berarti ketika yang mereka tuding ternyata punya banyak prestasi nyata untuk https://t.co/xITerk3Z2Q,1790941245436727377,https://pbs.twimg.com/media/GNqzki4a4AABFQs.jpg,,in,,41,827,57,https://x.com/undefined/status/1790941245436727377,1003546165105704962,,/content/tweets-data/-akseptabilitas
1758796480494870664,Sat Feb 17 10:12:12 +0000 2024,504,Kalau Anda politisi rakyat tipe mana yang akan Anda pilih? Rakyat Tipe A: - Tiap pemilu 5 tahun sekali cukup dikasih 100 ribu mereka mau milih Anda; - Apalagi kalau ditambah bantuan berupa bahan pokok lainnya; - Apapun gagasan lawan Anda mereka tetap memilih Anda; - Di Pemilu,1758796480494870664,,,in,,15,36,134,https://x.com/undefined/status/1758796480494870664,170542374,,/content/tweets-data/-akseptabilitas
1739612116527583535,Tue Dec 26 11:40:23 +0000 2023,197,Dulu Dia &amp; Keluarganya di Elu²kan oleh Masyarakat bahkan kesederhanaan mrk menjadi Contoh.. Kini mrk jdi Bahan olok²an Masyarakat. Bukan tanpa sebab ini smw karna tingkah mrk yg haus akan Kekuasaan https://t.co/KeDI0H4LNQ,1739612116527583535,https://pbs.twimg.com/ext_tw_video_thumb/1739611909282738176/pu/img/1XT5eK5PstfFIy5l.jpg,,in,,4,15,38,https://x.com/undefined/status/1739612116527583535,228628424,,/content/tweets-data/-akseptabilitas
1742764709387108515,Thu Jan 04 04:27:40 +0000 2024,143,Sudah menjadi fakta di mana2 Jokowi telah kehilangan popularitasnya akibat drakornya. Rakyat sudah tidak mengelu2 kan lagi di setiap kunjungannya ke daerah. Sangat disayangkan harusnya bisa soft landing jadi hard landing ️️️ #AsalBukanPrabowo #L3bihbaik https://t.co/8FSZvJgBWl,1742764709387108515,https://pbs.twimg.com/ext_tw_video_thumb/1742764610690981888/pu/img/juOFrJKEUxOGonWX.jpg,,in,,3,19,46,https://x.com/undefined/status/1742764709387108515,849562015882465280,,/content/tweets-data/-akseptabilitas
1793876598456008775,Fri May 24 05:28:04 +0000 2024,255,Mereka suka dan mendukung dengan sepenuh hati dan bersemangat atas tokoh bernama Jokowi versi 2014. Sebaliknya mereka menggugat menghujat dengan gaya yang sama bersemangatnya atas tokoh yang juga sama cuman tokoh versi 2024. Ada semacam kejengkelan terpendam di sana padahal https://t.co/9yh94TJ8uF,1793876598456008775,https://pbs.twimg.com/media/GOUhQm3aQAExXPx.jpg,,in,,18,475,20,https://x.com/undefined/status/1793876598456008775,1003546165105704962,,/content/tweets-data/-akseptabilitas
1759597093289959876,Mon Feb 19 15:13:33 +0000 2024,553,Ketika orang - orang baik di @DivHumas_Polri menyerukan persatuan. Berpeluh siang malam hingga fajar pagi menjaga keamanan dan ketertiban di tengah masyarakat pun ada yang berdarah - darah mencegah huru - hara. Namun menjadi ironi ketika episentrum kegaduhan perpecahan https://t.co/4fuhoyuKOG,1759597093289959876,https://pbs.twimg.com/ext_tw_video_thumb/1759596714535874560/pu/img/3h33x51ZurTxJVkm.jpg,,in,,6,30,176,https://x.com/undefined/status/1759597093289959876,1159689173340585984,,/content/tweets-data/-akseptabilitas
1725136770914988367,Thu Nov 16 13:00:32 +0000 2023,218,Apakah pak Jokowi tidak merasa bahwa rakyat sudah gelisah dan tidak menyukai langkah politik yang diambilnya? Apakah beliau tutup mata tutup telinga akan semua ini? Pak @jokowi lihatlah rakyat mu mereka sudah muak dengan kondisi yang anda ciptakan. Politik dinasti semakin https://t.co/1SW4b4BMwo,1725136770914988367,https://pbs.twimg.com/ext_tw_video_thumb/1725136703156113408/pu/img/vtsdxpQmOP7dbt5I.jpg,,in,,6,43,78,https://x.com/undefined/status/1725136770914988367,2650421658,,/content/tweets-data/-akseptabilitas
1747883851157041257,Thu Jan 18 07:29:18 +0000 2024,546,Yang gak well di politik sekarang: Orang milih cenderung krn popularitas bukan kredibilitas Dipengaruhi rentang perhatian manusia memendek akibat konten2 medsos berdurasi singkat Akibatnya diajak belajar nyimak gagasan agak lamaan pada males Yuk panjangin rentang perhatian,1747883851157041257,,,in,,2,7,238,https://x.com/undefined/status/1747883851157041257,38394524,,/content/tweets-data/-akseptabilitas
1716666055232458935,Tue Oct 24 04:00:56 +0000 2023,314,Sederet Kontroversi Seputar Kenekadan Gibran Jadi Cawapres Prabroro Menguatnya nama Gibran sebagai bakal cawapres pendamping Prabroro setelah Mahkamah Konstitusi yang dipimpin paman Gibran Anwar Usman mengabulkan gugatan mahasiswa asal Surakarta terkait syarat usia https://t.co/niX6g0hiQ9,1716666055232458935,https://pbs.twimg.com/media/F9LSrNlbkAAPZNq.jpg,,in,,5,65,48,https://x.com/undefined/status/1716666055232458935,821859629034409985,,/content/tweets-data/-akseptabilitas
1766429385245245735,Sat Mar 09 11:42:38 +0000 2024,310,Saya termasuk yg tidak percaya Partai Politik manapun. Makanya saya tdk mau menjadi anggota Partai Politik. Kalaupun apresiasi itu untuk konteks tertentu tapi tidak akan membela Partai Politik secara terus menerus. Bahkan sudah beberapa kali Pemilu saya tdk memilih dan tidak https://t.co/wNMmighYov,1766429385245245735,https://pbs.twimg.com/amplify_video_thumb/1766429209839439873/img/deVUNOYZuLUuiVuH.jpg,,in,,7,34,70,https://x.com/undefined/status/1766429385245245735,201554665,,/content/tweets-data/-akseptabilitas
1775761244571795948,Thu Apr 04 05:44:24 +0000 2024,820,Jadiii artinya guysss beretika itu penting dan harus apalagi kalau sudah punya kekuasaan. Kalau tak ada etika dalam mengelola kekuasaan maka mereka yg berkuasa bisa mengotak-atik hukum sesuai kepentingan individu saja. Alhasil makna tanggung jawab dan kepekaan sosial supaya https://t.co/0bRmdwRFBf,1775761317250687417,https://pbs.twimg.com/media/GKTFgT8aAAAHA9c.jpg,timpenguinnas,in,,6,1,90,https://x.com/undefined/status/1775761317250687417,1457753196269473793,,/content/tweets-data/-akseptabilitas
1721213474360193330,Sun Nov 05 17:10:45 +0000 2023,145,KINI KAU BUKAN LAGI SOSOK YANG KAMI KENAL Dulu kau dipuja dan dipuji lalu kemudian dipilih oleh rakyat untuk menjadi seorang pemimpin karena dinilai sebagai sosok yang tidak rakus terhadap kekuasaan dan diyakini mampu menegakkan cita-cita reformasi. Namun tepat di saat https://t.co/Y1IjhORz67,1721213474360193330,https://pbs.twimg.com/media/F-L6G_OaYAA8zxT.jpg,,in,,2,15,48,https://x.com/undefined/status/1721213474360193330,1174287141909590017,,/content/tweets-data/-akseptabilitas
1749113705340735595,Sun Jan 21 16:56:18 +0000 2024,447,Ya inilah politik... Beda dulu berbeda sekarang. Ada yang tumpengan di IKN dan mendukung 3 periode jabatan sekarang menolak IKN. Ada bermasalah di Kendeng &amp; Wadas dan ada Menkopolhukam yang mengkritik tata kelola hukum yang dia bawahi. Lalu ada anak muda yang melangkahi,1749113705340735595,,,in,,10,38,171,https://x.com/undefined/status/1749113705340735595,313077657,,/content/tweets-data/-akseptabilitas
1732909428943601995,Thu Dec 07 23:46:18 +0000 2023,360,Atas nama tuntutan harus netral maka sebagian besar ilmuwan akademisi dan para pakar seakan dipaksa diam. Atas nama objektivitas dan netralitas mereka dituntut harus menyamakan antara yg haq dan yg batil. Menyamakan yg mengikuti aturan dengan yg menabrak dan merusak aturan. https://t.co/bj9AXo96tg,1732909428943601995,https://pbs.twimg.com/amplify_video_thumb/1732903397941301248/img/HG2aujnPOo6NCYF0.jpg,,in,,15,52,124,https://x.com/undefined/status/1732909428943601995,201554665,,/content/tweets-data/-akseptabilitas
1732895580932931929,Thu Dec 07 22:51:16 +0000 2023,477,Popularitas manusia itu dibuat bukan ditemukan sudah tentu ada batas akhirnya demikian pula dengan popularitas yang dibuat untuk Jokowi tanpa kecuali. Jika hari-hari ini popularitas Jokowi merosot dan tidak sepopuler 2014 dan 2019 itu karena rakyat paham betul bahwa apa yang https://t.co/ekx670l1t9,1732895580932931929,https://pbs.twimg.com/media/GAx7WM6aIAM0BWw.jpg,,in,,10,96,116,https://x.com/undefined/status/1732895580932931929,1282459217878642688,,/content/tweets-data/-akseptabilitas
1757078742554558489,Mon Feb 12 16:26:31 +0000 2024,228,Ini tulisan keren @saidiman PERSEKOT PESAWAT TEMPUR Dua kali Pemilu terakhir dia pakai isu agama dan menebar fitnah pada lawannya. Dia juga menyebarkan isu bahwa telah terjadi manipulasi hasil Pemilu yang sistematis terstruktur dan massif. Dia mengklaim punya bukti https://t.co/lpVlfw9gEk,1757078742554558489,https://pbs.twimg.com/ext_tw_video_thumb/1757078712095502336/pu/img/_faCPYLwTFW9LjRZ.jpg,,in,,4,13,77,https://x.com/undefined/status/1757078742554558489,102540465,,/content/tweets-data/-akseptabilitas
1756574685113057302,Sun Feb 11 07:03:35 +0000 2024,1018,Ketika hidung Ki Dalang Sprindik semakin panjang menembus Sidratul Muntaha dagunya diangkat semakin tinggi menantang semesta 𝗦𝗲𝗺𝗮𝗸𝗶𝗻 𝗱𝗮𝗯𝗹𝗲𝗴 𝗯𝗲𝗯𝗮𝗹 𝗱𝗮𝗻 𝗽𝗼𝗻𝗴𝗮𝗵 Ketika sistem pendingin aparat keparat Konoha gagal mendinginkan situasi dan tak kuasa https://t.co/flBDPOGKe4,1756574685113057302,https://pbs.twimg.com/media/GGCbXdtaEAAIcWL.jpg,,in,,6,151,267,https://x.com/undefined/status/1756574685113057302,1159689173340585984,,/content/tweets-data/-akseptabilitas
1759651889824866407,Mon Feb 19 18:51:17 +0000 2024,383,Let me share: နိုဘယ်လ်အေးကို ဦးညွတ်အလေးပြုခြင်း My sister In the history of the Spring Revolution May you never die... Aung Din ---------------------- နိုဘယ်လ်အေးကို ဦးညွတ်အလေးပြုခြင်း အောင်ဒင် (၁) မှန်တဲ့ လူတွေ ကျပြီး၊ မမှန်တဲ့လူတွေ တက်နေကြတယ်။ ဘယ်မှာလဲ၊ ဘယ်မှာလဲ https://t.co/rX5GtwwvLe,1759651889824866407,https://pbs.twimg.com/media/GGuJ_cxbIAI92LB.jpg,,my,,1,11,64,https://x.com/undefined/status/1759651889824866407,847752803850174465,,/content/tweets-data/-akseptabilitas
1736328756216861140,Sun Dec 17 10:13:29 +0000 2023,200,Politik mengecoh ala Jokowi yang sepenuhnya mengandalkan otak sendiri jelas tidak akan pernah lebih unggul melawan politik rakyat. Politik yang sedang berlangsung sebetulnya adalah pertarungan politik yang dirancang sedemikian rupa agar tidak seimbang. Pada titik ini https://t.co/L9XzIPi5M6,1736328756216861140,https://pbs.twimg.com/media/GBitzVRbIAAP72R.jpg,,in,,6,49,37,https://x.com/undefined/status/1736328756216861140,1282459217878642688,,/content/tweets-data/-akseptabilitas
